Account,Store,ShipDate,SumOfShipwght,Tour,Store_region,Store_address,store_city
19,1401,7-Jul-97,2546,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,14-Jul-97,1175,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,21-Jul-97,5714.28,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,28-Jul-97,3770,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,4-Aug-97,6761.2,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1401,11-Aug-97,6077.39,92,TX,100 CROSSROADS BLVD,SAN ANTONIO
19,1409,6-Jan-97,1092,95,TX,4645 BEECHNUT,HOUSTON
19,1409,14-Jan-97,1719.27,95,TX,4645 BEECHNUT,HOUSTON
19,1409,20-Jan-97,2994,95,TX,4645 BEECHNUT,HOUSTON
19,1409,27-Jan-97,7825.68,95,TX,4645 BEECHNUT,HOUSTON
19,1409,3-Feb-97,4118.11,95,TX,4645 BEECHNUT,HOUSTON
19,1409,11-Feb-97,3302.55,95,TX,4645 BEECHNUT,HOUSTON
19,1409,17-Feb-97,4174.31,95,TX,4645 BEECHNUT,HOUSTON
19,1409,19-Feb-97,23.32,95,TX,4645 BEECHNUT,HOUSTON
19,1409,24-Feb-97,1447,95,TX,4645 BEECHNUT,HOUSTON
19,1409,3-Mar-97,444.99,95,TX,4645 BEECHNUT,HOUSTON
19,1409,10-Mar-97,5112,95,TX,4645 BEECHNUT,HOUSTON
19,1409,17-Mar-97,23223,95,TX,4645 BEECHNUT,HOUSTON
19,1409,24-Mar-97,2402.4,95,TX,4645 BEECHNUT,HOUSTON
19,1409,31-Mar-97,1248,95,TX,4645 BEECHNUT,HOUSTON
19,1409,7-Apr-97,3643.66,95,TX,4645 BEECHNUT,HOUSTON
19,1409,14-Apr-97,2550.2,95,TX,4645 BEECHNUT,HOUSTON
19,1409,21-Apr-97,4623,95,TX,4645 BEECHNUT,HOUSTON
19,1409,28-Apr-97,1928.39,95,TX,4645 BEECHNUT,HOUSTON
19,1409,5-May-97,2104.05,95,TX,4645 BEECHNUT,HOUSTON
19,1409,12-May-97,3802,95,TX,4645 BEECHNUT,HOUSTON
19,1409,19-May-97,8005.74,95,TX,4645 BEECHNUT,HOUSTON
19,1409,23-May-97,3060,95,TX,4645 BEECHNUT,HOUSTON
19,1409,2-Jun-97,2423.14,95,TX,4645 BEECHNUT,HOUSTON
19,1409,9-Jun-97,2927.2,95,TX,4645 BEECHNUT,HOUSTON
19,1409,16-Jun-97,5191,95,TX,4645 BEECHNUT,HOUSTON
19,1409,23-Jun-97,4940.05,95,TX,4645 BEECHNUT,HOUSTON
19,1409,7-Jul-97,4462,95,TX,4645 BEECHNUT,HOUSTON
19,1409,14-Jul-97,8358.6,95,TX,4645 BEECHNUT,HOUSTON
19,1409,21-Jul-97,3437,95,TX,4645 BEECHNUT,HOUSTON
19,1409,28-Jul-97,2853.55,95,TX,4645 BEECHNUT,HOUSTON
19,1409,4-Aug-97,5325.33,95,TX,4645 BEECHNUT,HOUSTON
19,1409,11-Aug-97,3114,95,TX,4645 BEECHNUT,HOUSTON
19,1411,3-Jan-97,1410,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,10-Jan-97,1639,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,17-Jan-97,70.74,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,7-Feb-97,2276.04,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,14-Feb-97,2742.95,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,21-Feb-97,1808.37,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,28-Feb-97,1734,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,7-Mar-97,2399.98,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,14-Mar-97,1154.21,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,21-Mar-97,886.33,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,28-Mar-97,1242,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,4-Apr-97,1787.38,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,11-Apr-97,1319.4,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,18-Apr-97,1083,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,25-Apr-97,888,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,2-May-97,497,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,9-May-97,1370.4,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,16-May-97,1266.22,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,23-May-97,3072,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,30-May-97,1345,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,6-Jun-97,1787.4,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,13-Jun-97,2903,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,20-Jun-97,792.2,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,27-Jun-97,6896.16,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,7-Jul-97,641.55,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,9-Jul-97,-3.3,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,11-Jul-97,3660,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,18-Jul-97,3334.89,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,25-Jul-97,500.05,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,1-Aug-97,2266.7,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,7-Aug-97,-273.28,90,TX,20091 GULF FREEWAY,WEBSTER
19,1411,8-Aug-97,2703,90,TX,20091 GULF FREEWAY,WEBSTER
19,1421,8-Jan-97,2074,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,15-Jan-97,11431.5,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,22-Jan-97,1907.9,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,29-Jan-97,5993,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,5-Feb-97,2543.55,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,12-Feb-97,666,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,19-Feb-97,1536.22,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,26-Feb-97,1964.1,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,5-Mar-97,282,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,12-Mar-97,1008,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,19-Mar-97,939.05,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,26-Mar-97,517,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,2-Apr-97,528,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,9-Apr-97,1663.99,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,16-Apr-97,2226,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,23-Apr-97,1460.9,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,30-Apr-97,1046.4,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,7-May-97,1100,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,14-May-97,1539,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,21-May-97,3144,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,28-May-97,773.5,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,4-Jun-97,626,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,11-Jun-97,1682.05,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,18-Jun-97,5998,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,25-Jun-97,4087,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,2-Jul-97,321,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,9-Jul-97,839.6,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,16-Jul-97,2433,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,23-Jul-97,1527,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,30-Jul-97,234.6,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,6-Aug-97,1902.48,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1421,13-Aug-97,3867.4,87,TX,1010 WEST BELT NORTH,HOUSTON
19,1422,8-Jan-97,996,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,15-Jan-97,1092,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,22-Jan-97,2811.93,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,29-Jan-97,2,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,5-Feb-97,4501.19,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,12-Feb-97,1794,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,19-Feb-97,1954.99,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,26-Feb-97,3460.26,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,5-Mar-97,2806.28,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,12-Mar-97,5211,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,19-Mar-97,4632.13,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,26-Mar-97,4606.68,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,2-Apr-97,949,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,9-Apr-97,2652,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,16-Apr-97,917,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,23-Apr-97,1284,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,30-Apr-97,1096.84,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,7-May-97,2001.2,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,14-May-97,3138,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,21-May-97,5585.99,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,28-May-97,2420,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,4-Jun-97,744,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,11-Jun-97,3901,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,18-Jun-97,5031.2,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,25-Jun-97,1552.4,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,2-Jul-97,3620,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,9-Jul-97,1608.13,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,16-Jul-97,5148,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,23-Jul-97,2583,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,30-Jul-97,1536.43,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,6-Aug-97,7901.99,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1422,13-Aug-97,2628,86,TX,5501 AIRPORT BOULEVARD,AUSTIN
19,1561,6-Jan-97,-76.47,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,7-Jan-97,1753.9,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,21-Jan-97,3239.43,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,28-Jan-97,3151.97,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,4-Feb-97,2324.85,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,11-Feb-97,6486.4,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,18-Feb-97,6651.59,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,25-Feb-97,3915.71,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,26-Feb-97,238.81,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,4-Mar-97,5845.42,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,11-Mar-97,10229.35,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,12-Mar-97,11.55,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,18-Mar-97,4530.15,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,19-Mar-97,18.12,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,25-Mar-97,9194.45,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,1-Apr-97,1929.6,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,8-Apr-97,11402.9,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,15-Apr-97,3025.48,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,22-Apr-97,17528.96,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,29-Apr-97,4061.6,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,6-May-97,2020.67,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,13-May-97,4989.25,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,20-May-97,7911.2,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,27-May-97,955,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,3-Jun-97,1735,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,11-Jun-97,3304.37,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,17-Jun-97,8628,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,24-Jun-97,1297,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,25-Jun-97,-792,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,1-Jul-97,2455.86,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,8-Jul-97,3537.16,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,15-Jul-97,3131.92,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,18-Jul-97,-429.28,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,22-Jul-97,6382,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,29-Jul-97,3806.2,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,5-Aug-97,7670.99,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1561,12-Aug-97,1891.4,88,TX,5525 SOUTH PADRE ISLAND DR,CORPUS CHRISTI
19,1583,8-Jan-97,1020,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,15-Jan-97,3684,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,22-Jan-97,4093.19,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,29-Jan-97,1226,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,12-Feb-97,3184,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,19-Feb-97,2560.99,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,26-Feb-97,1604,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,5-Mar-97,1469,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,12-Mar-97,438,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,19-Mar-97,552,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,26-Mar-97,268,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,2-Apr-97,534,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,9-Apr-97,1732,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,16-Apr-97,404,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,23-Apr-97,150,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,30-Apr-97,986,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,14-May-97,2234,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,21-May-97,617,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,28-May-97,818.4,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,4-Jun-97,3711.4,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,11-Jun-97,2054,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,18-Jun-97,3078,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,25-Jun-97,2757.7,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,2-Jul-97,2251.46,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,9-Jul-97,1635,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,16-Jul-97,2785.4,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,23-Jul-97,2461,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,30-Jul-97,3839.32,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,6-Aug-97,4734.2,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1583,13-Aug-97,1898,97,TX,4970 HWY 290 WEST #5,AUSTIN
19,1584,8-Jan-97,1760,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,15-Jan-97,1068,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,29-Jan-97,5764.71,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,5-Feb-97,2834,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,12-Feb-97,4076.7,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,19-Feb-97,2338.99,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,5-Mar-97,1570.99,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,12-Mar-97,5282,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,19-Mar-97,3129.48,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,26-Mar-97,768,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,2-Apr-97,2736,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,9-Apr-97,1389.32,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,16-Apr-97,12863.37,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,23-Apr-97,1379.34,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,30-Apr-97,854.4,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,7-May-97,607.6,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,14-May-97,634,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,21-May-97,689.5,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,28-May-97,1217.94,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,4-Jun-97,792,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,11-Jun-97,576,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,18-Jun-97,3530.14,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,25-Jun-97,1044,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,27-Jun-97,-27.2,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,2-Jul-97,912,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,9-Jul-97,2184.84,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,16-Jul-97,720,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,23-Jul-97,1215.26,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,30-Jul-97,4545.05,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,6-Aug-97,1475.34,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1584,13-Aug-97,889.15,86,TX,12707 NORTH MOPAC EXPWY,AUSTIN
19,1590,6-Jan-97,2465.03,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,20-Jan-97,12190,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,24-Jan-97,-150,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,27-Jan-97,8555.14,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,3-Feb-97,4653.4,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,11-Feb-97,10140.7,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,17-Feb-97,3147.38,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,24-Feb-97,3904,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,3-Mar-97,90,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,10-Mar-97,11467,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,17-Mar-97,7550.67,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,24-Mar-97,6519.98,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,31-Mar-97,1884,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,7-Apr-97,4521.2,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,14-Apr-97,8814.48,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,21-Apr-97,3225.7,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,28-Apr-97,2758,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,6-May-97,216,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,12-May-97,5170,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,19-May-97,10235.2,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,28-May-97,6451.49,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,9-Jun-97,6456.2,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,17-Jun-97,22859.2,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,23-Jun-97,6381.5,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,7-Jul-97,6544.21,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,14-Jul-97,3088.48,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,21-Jul-97,5568.48,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,28-Jul-97,5301.2,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,4-Aug-97,9285,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,6-Aug-97,-229.48,88,TX,5700 SAN BERNARDO,LAREDO
19,1590,11-Aug-97,2866.2,88,TX,5700 SAN BERNARDO,LAREDO
50,349,10-Jan-97,6973.64,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,14-Jan-97,7089.31,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,21-Jan-97,6475.66,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,28-Jan-97,4086,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,11-Feb-97,19332.66,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,17-Feb-97,8485.97,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,25-Feb-97,12869.67,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,28-Feb-97,10181.06,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,11-Mar-97,22266.75,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,18-Mar-97,8943.19,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,24-Mar-97,8453.82,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,31-Mar-97,24297.23,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,7-Apr-97,11068.77,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,11-Apr-97,-77.85,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,15-Apr-97,11751,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,21-Apr-97,659.71,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,22-Apr-97,32234.61,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,30-Apr-97,3780,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,8-May-97,62198.2,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,16-May-97,64,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,28-May-97,5646.41,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,30-May-97,8522.16,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,9-Jun-97,5402.95,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,16-Jun-97,9739.08,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,25-Jun-97,-151.4,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,3-Jul-97,13465.99,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,16-Jul-97,10223.48,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,18-Jul-97,-184.52,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,22-Jul-97,13278.61,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,30-Jul-97,2313.4,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,31-Jul-97,12113.39,89,LA,2625 VETERANS MEMORIAL,KENNER
50,349,7-Aug-97,17546.59,89,LA,2625 VETERANS MEMORIAL,KENNER
50,351,10-Jan-97,7497.13,90,#N/A,#N/A,#N/A
50,351,15-Jan-97,9967.83,90,#N/A,#N/A,#N/A
50,351,21-Jan-97,6117.19,90,#N/A,#N/A,#N/A
50,351,28-Jan-97,5207.62,90,#N/A,#N/A,#N/A
50,351,11-Feb-97,10290,90,#N/A,#N/A,#N/A
50,351,17-Feb-97,11578.36,90,#N/A,#N/A,#N/A
50,351,25-Feb-97,13977.15,90,#N/A,#N/A,#N/A
50,351,28-Feb-97,9281.02,90,#N/A,#N/A,#N/A
50,351,11-Mar-97,9458.56,90,#N/A,#N/A,#N/A
50,351,18-Mar-97,16403.09,90,#N/A,#N/A,#N/A
50,351,24-Mar-97,25248.93,90,#N/A,#N/A,#N/A
50,351,31-Mar-97,9474.19,90,#N/A,#N/A,#N/A
50,351,7-Apr-97,189,90,#N/A,#N/A,#N/A
50,351,15-Apr-97,-120,90,#N/A,#N/A,#N/A
50,352,6-Jan-97,12238.23,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,14-Jan-97,12185.9,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,21-Jan-97,717.98,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,28-Jan-97,21429.29,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,5-Feb-97,-247.28,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,11-Feb-97,2416.7,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,21-Feb-97,14352.79,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
50,352,25-Feb-97,7521,96,LA,12300 I-10 SERVICE ROAD,NEW ORLEANS
